,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281270,0.049852323,0.090847865,0.037124775,0.06717798,0.22549881,0.18218298,0.020840755,0.08680791,0.19354032,0.046126254
ERR4281271,0.08981232,0.22508949,0.074789055,0.08580306,0.04659253,0.15240458,0.123499446,0.057505183,0.037612896,0.10689144
ERR4281272,0.06595134,0.20766452,0.056740884,0.17158076,0.042432293,0.10998957,0.08366183,0.15470338,0.029445922,0.077829555
ERR4281273,0.066337876,0.20716795,0.056676704,0.17104192,0.042472806,0.1099629,0.083397,0.15579346,0.029458087,0.077691406
ERR4281274,0.070850596,0.060323495,0.052463707,0.054654885,0.14729166,0.3463323,0.04378719,0.060599327,0.103595644,0.06010114
ERR4281275,0.13730873,0.19058275,0.07473064,0.08878197,0.04039848,0.14845718,0.06341657,0.06240115,0.03312976,0.1607927
ERR4281276,0.050622024,0.087075174,0.035712413,0.06525468,0.22879216,0.1846167,0.019726822,0.086888745,0.19665444,0.044656835
ERR4281277,0.06565478,0.2022117,0.05936591,0.16736163,0.046279192,0.1053203,0.08830216,0.15621829,0.03211153,0.07717463
ERR4281278,0.070925504,0.06015172,0.052334383,0.054554537,0.14746104,0.34666047,0.04362092,0.060601413,0.10370787,0.059982084
ERR4281279,0.06814104,0.075449236,0.057194896,0.06095492,0.13491236,0.3174186,0.058785975,0.06302018,0.100281656,0.063841164
ERR4281280,0.06655627,0.2069905,0.057189032,0.1727968,0.04200332,0.10944076,0.08175846,0.1542475,0.029148271,0.07986906
ERR4281281,0.06672497,0.20671435,0.05682368,0.17129184,0.042325743,0.109741606,0.08256446,0.15605395,0.02934979,0.078409545
ERR4281282,0.066771805,0.20649703,0.056878455,0.17113902,0.04241701,0.10962027,0.08262157,0.15627299,0.029408798,0.07837305
ERR4281283,0.06764489,0.20552619,0.05730158,0.17213441,0.041958958,0.10904683,0.080449775,0.15637584,0.029083934,0.08047771
ERR4281284,0.065933004,0.040377922,0.05389857,0.07219505,0.10288967,0.41202945,0.05347567,0.08716996,0.056647297,0.05538342
ERR4281285,0.07090869,0.060186237,0.052362107,0.054575913,0.14742987,0.34659165,0.043653738,0.06059967,0.10368375,0.060008306
ERR4281286,0.06569319,0.20306545,0.058651984,0.16890293,0.04521851,0.10639542,0.08678679,0.15691148,0.03129322,0.07708095
ERR4281287,0.070932835,0.060134184,0.052320875,0.054543942,0.14747727,0.34669504,0.043604713,0.060602006,0.10372017,0.05996905
ERR4281288,0.066803485,0.19801056,0.06138733,0.17058115,0.04584466,0.10337998,0.08443924,0.1568681,0.032040317,0.080645256
ERR4281289,0.070825286,0.060367126,0.052505184,0.054686863,0.14726524,0.34623295,0.043824017,0.060591564,0.10355726,0.060144525
ERR4281290,0.065557145,0.20819344,0.056929935,0.17259246,0.042281684,0.10989919,0.08359537,0.15311529,0.02936337,0.0784721
ERR4281291,0.062796235,0.16893613,0.078973986,0.16385251,0.06210442,0.083734214,0.09879262,0.15519045,0.04541823,0.0802012
ERR4281292,0.081866615,0.20457494,0.07882278,0.08641751,0.053600915,0.16655341,0.12207699,0.057468973,0.04210799,0.10650984
ERR4281293,0.051297452,0.08849447,0.03765289,0.066367395,0.22276874,0.19022816,0.02148782,0.08574813,0.18929224,0.046662807
ERR4281294,0.06667149,0.20677808,0.056817915,0.17130801,0.042334795,0.10975824,0.082642876,0.15596485,0.02935753,0.07836609
ERR4281295,0.06475069,0.20930189,0.05782251,0.17660949,0.04149966,0.10920811,0.08200976,0.14794235,0.028886797,0.08196877
ERR4281296,0.07006312,0.061906744,0.05203302,0.055548523,0.1509201,0.33803257,0.0426763,0.061926264,0.107084505,0.059808876
ERR4281297,0.045421544,0.113315165,0.045376256,0.07791361,0.20649023,0.16781609,0.027798437,0.08556561,0.17584941,0.054453637
ERR4281298,0.05633761,0.14615494,0.08219009,0.13651529,0.09400562,0.069258995,0.12552261,0.16003667,0.0632661,0.066712126
ERR4281299,0.051753625,0.22801207,0.0590185,0.19238783,0.040498417,0.10900256,0.09249489,0.113721356,0.02891861,0.0841921
ERR4281300,0.083143756,0.24047926,0.073666185,0.089184955,0.04300959,0.14645877,0.12965636,0.05033601,0.03543019,0.10863497
ERR4281301,0.07093118,0.060131982,0.052322946,0.054543205,0.14748818,0.34667778,0.043606702,0.060602736,0.10372717,0.059968095
ERR4281302,0.06636452,0.20713621,0.05668291,0.17104505,0.042465925,0.109951414,0.08334963,0.1558264,0.029452728,0.07772523
ERR4281303,0.04658937,0.10726005,0.043173887,0.07513446,0.21153258,0.1716485,0.02586445,0.08601932,0.18050417,0.052273214
ERR4281304,0.043190017,0.14484216,0.09919861,0.18102187,0.05863579,0.09614464,0.14615224,0.11529844,0.07388165,0.041634552
ERR4281305,0.06584808,0.20779778,0.05676109,0.17173667,0.04241855,0.10999354,0.08372407,0.15440023,0.029440777,0.07787916
ERR4281306,0.05668858,0.15568776,0.09225026,0.17534249,0.061178554,0.0862496,0.10916378,0.1395509,0.05598875,0.06789932
ERR4281307,0.09156572,0.07920788,0.052361414,0.059219528,0.1238443,0.3202001,0.049329884,0.06624184,0.09156358,0.06646573
ERR4281308,0.07212993,0.19845566,0.060357347,0.1771713,0.040068313,0.104879566,0.07020481,0.15639292,0.027870659,0.09246952
ERR4281309,0.050116558,0.08954348,0.036634248,0.06651566,0.22663875,0.18301466,0.020451793,0.08684367,0.19462405,0.04561711
ERR4281310,0.105974846,0.223944,0.07243477,0.08603973,0.043836225,0.1502475,0.10518387,0.059806805,0.035983104,0.11654921
ERR4281311,0.05322465,0.10355927,0.084231354,0.07678806,0.109923854,0.26333088,0.08895073,0.055547018,0.075921126,0.08852311
ERR4281312,0.0484981,0.14078732,0.10760505,0.20946799,0.04643052,0.107908815,0.11284178,0.11049192,0.067953706,0.048014782
ERR4281313,0.0813606,0.18730924,0.06441607,0.18666947,0.034112487,0.097150326,0.050285026,0.14860155,0.023659257,0.12643598
ERR4281314,0.0664885,0.20212258,0.059434142,0.17221977,0.043668423,0.10731347,0.08363208,0.15535183,0.030837776,0.07893138
ERR4281315,0.04906833,0.09471546,0.038559288,0.06911058,0.22217132,0.17967252,0.021994144,0.08668704,0.19041592,0.047605354
ERR4281316,0.11543397,0.2155073,0.07845375,0.09099605,0.038228985,0.1377654,0.08288169,0.0583817,0.03126797,0.15108314
ERR4281317,0.07098235,0.060186397,0.05232633,0.05456083,0.147406,0.34661898,0.043625385,0.060618326,0.103684,0.05999142
ERR4281318,0.051704813,0.14974488,0.087909475,0.14669427,0.0835317,0.07190217,0.13566397,0.14743184,0.06391365,0.06150317
ERR4281319,0.055308145,0.09657199,0.07917071,0.07395562,0.117645055,0.27474928,0.07993976,0.057071842,0.08159941,0.08398815
ERR4281320,0.045838162,0.14505233,0.09873265,0.17371416,0.06432249,0.08872999,0.1413276,0.12302612,0.07196349,0.047293007
ERR4281321,0.07092852,0.06014372,0.05232837,0.05454978,0.1474685,0.34667614,0.043613665,0.0606016,0.10371347,0.059976224
ERR4281322,0.06653021,0.20693025,0.056701526,0.17098138,0.042444654,0.10989626,0.08311633,0.15611818,0.029433165,0.07784799
ERR4281323,0.07004509,0.06218965,0.053864457,0.055736728,0.14546572,0.34276646,0.045600243,0.060565937,0.10237641,0.061389282
ERR4281324,0.113199055,0.21615072,0.08066167,0.093415976,0.036113493,0.13276051,0.080296665,0.056107596,0.02949797,0.16179636
ERR4281325,0.06609587,0.20748429,0.056741387,0.17147139,0.04242548,0.10995748,0.08349574,0.15501446,0.029436344,0.07787754
ERR4281326,0.070923686,0.060153875,0.05233647,0.054556023,0.14745934,0.3466559,0.04362325,0.060601126,0.1037064,0.059983894
ERR4281327,0.043524507,0.14322716,0.10041568,0.1818499,0.058797125,0.096076764,0.1441831,0.1152118,0.07474924,0.041964665
ERR4281328,0.05884803,0.08916414,0.073854834,0.070278205,0.12305655,0.28921673,0.07228169,0.05813278,0.08558642,0.079580635
ERR4281329,0.06607651,0.20748277,0.05675118,0.1714659,0.04244232,0.10994416,0.083536975,0.15499051,0.0294494,0.07786033
ERR4281330,0.048121214,0.09945726,0.040311757,0.07143105,0.21811827,0.17662545,0.023435256,0.08648092,0.18662472,0.0493941
ERR4281331,0.053152733,0.1475421,0.085766286,0.13625142,0.09342152,0.06449076,0.13409166,0.1554917,0.0626469,0.06714491
ERR4281332,0.065606266,0.20812061,0.056861997,0.17230439,0.04233804,0.10995284,0.08372225,0.15348163,0.029397676,0.07821424
ERR4281333,0.07093348,0.060138393,0.052322917,0.054545954,0.14747258,0.34668773,0.04360766,0.060602497,0.10371721,0.05997162
ERR4281334,0.060794607,0.08291633,0.06984038,0.067360066,0.1276113,0.301833,0.06633818,0.05858562,0.08874432,0.07597616
ERR4281335,0.064617164,0.20940591,0.057120077,0.17405412,0.04214423,0.10991673,0.08413238,0.15033709,0.029308662,0.07896364
ERR4281336,0.0667789,0.206561,0.056846846,0.17116553,0.04237845,0.10967612,0.0825788,0.15625708,0.029382914,0.0783743
ERR4281337,0.06971055,0.06278565,0.054415565,0.05615617,0.14507334,0.34144145,0.04612122,0.06046676,0.1018758,0.061953526
ERR4281338,0.065863654,0.20779562,0.05685829,0.17208515,0.042333,0.10989996,0.08344415,0.15405902,0.029385235,0.07827593
ERR4281339,0.06533091,0.20048347,0.059838604,0.16766626,0.04696274,0.10438889,0.08868445,0.15740506,0.032465212,0.07677439
ERR4281340,0.052636977,0.10347654,0.08433458,0.07696383,0.11117629,0.2621711,0.08845087,0.0556767,0.076820105,0.08829292
ERR4281341,0.09046491,0.08956127,0.052542772,0.104308784,0.14482191,0.10837984,0.061219323,0.20061602,0.09991798,0.048167262
ERR4281342,0.07077861,0.06044581,0.05220245,0.054718953,0.1483001,0.34493896,0.0433335,0.06089531,0.10450521,0.059881102
ERR4281343,0.06645486,0.207019,0.05666342,0.17090242,0.042479385,0.10994887,0.0833001,0.15609913,0.029458128,0.07767471
ERR4281344,0.045247823,0.114223644,0.045705307,0.07832363,0.20573865,0.1672433,0.028092299,0.08549083,0.17515774,0.054776832
ERR4281345,0.05963979,0.16657807,0.07481711,0.1491547,0.07390516,0.0805043,0.113517664,0.16041523,0.050206546,0.07126142
ERR4281346,0.04763644,0.11734759,0.09397188,0.08234318,0.09856441,0.23751764,0.10599452,0.05270387,0.06768524,0.0962353
ERR4281347,0.09323612,0.23778732,0.07250079,0.085657544,0.042838812,0.14454551,0.12466809,0.056571428,0.035152875,0.10704154
ERR4281348,0.0667723,0.20665456,0.056821458,0.17124666,0.042325847,0.109732896,0.082517765,0.15616529,0.02934819,0.07841505
ERR4281349,0.049525842,0.09244698,0.037716493,0.0679809,0.22412577,0.18113501,0.021313502,0.08676492,0.1922526,0.046738017
ERR4281350,0.040780384,0.14078532,0.10314247,0.18877394,0.05418423,0.10106662,0.14881237,0.10732142,0.07767321,0.037460122
ERR4281351,0.07053062,0.06098677,0.05274024,0.055054814,0.14749035,0.34418944,0.04401048,0.060779124,0.103835605,0.060382556
ERR4281352,0.04947698,0.092691034,0.037808456,0.068103395,0.2239125,0.18098095,0.021387428,0.08675625,0.1920501,0.046832852
ERR4281353,0.060954005,0.18043065,0.07048206,0.15883131,0.061250873,0.08884683,0.105597645,0.157533,0.04272673,0.073346876
ERR4281354,0.04079234,0.28189892,0.06084655,0.1927655,0.041790877,0.09678329,0.085172705,0.067005165,0.03465804,0.09828656
ERR4281355,0.11401309,0.21285397,0.081574254,0.09515724,0.035050455,0.13101228,0.074268386,0.05390421,0.028741116,0.173425
ERR4281356,0.06625841,0.20727272,0.05670139,0.1711959,0.042454146,0.109958164,0.08341997,0.1555238,0.029448953,0.07776653
ERR4281357,0.052491006,0.08571096,0.037480667,0.06516447,0.22215313,0.19630936,0.021495575,0.085071996,0.18765946,0.04646337
ERR4281358,0.06469911,0.20933948,0.057419825,0.17512625,0.041868504,0.10961407,0.08319831,0.14936724,0.0291274,0.08023976
ERR4281359,0.0707634,0.06050053,0.052610688,0.054768488,0.14714351,0.3459687,0.04395017,0.060585592,0.10346433,0.060244605
ERR4281360,0.06637657,0.20714106,0.05677202,0.17137139,0.042385224,0.10986785,0.08309309,0.15550026,0.02940042,0.07809219
ERR4281361,0.047463458,0.23151109,0.059014495,0.19845884,0.039724734,0.1094954,0.09765822,0.10494896,0.028366202,0.083358675
ERR4281362,0.07084758,0.060384523,0.052504152,0.05469127,0.1472397,0.34620982,0.043828655,0.06059844,0.103545256,0.060150627
ERR4281363,0.06824005,0.065432414,0.051005308,0.057457224,0.15884316,0.31990355,0.040286817,0.064833224,0.11494227,0.059055995
ERR4281364,0.07036123,0.17459062,0.065905266,0.15783218,0.06027736,0.10505353,0.0890029,0.15903293,0.0438982,0.074045844
ERR4281365,0.050653163,0.08745395,0.03600404,0.06549122,0.22794072,0.18508974,0.019978672,0.08676473,0.19566377,0.044959985
ERR4281366,0.066986755,0.20641857,0.0569617,0.17161533,0.042186912,0.10955674,0.08189282,0.15606269,0.029251212,0.07906722
ERR4281367,0.06479039,0.20916317,0.05697248,0.17336394,0.042268954,0.11002159,0.08434455,0.15127923,0.029382475,0.07841324
ERR4281368,0.040974464,0.15192336,0.07632043,0.16230293,0.020579433,0.17489344,0.21716715,0.042934675,0.012358721,0.10054525
ERR4281369,0.07093483,0.060146492,0.052326865,0.054549903,0.14746358,0.3466735,0.04361331,0.0606034,0.1037116,0.059976563
ERR4281370,0.06571885,0.20214848,0.05926664,0.16995928,0.045015857,0.106487446,0.0864392,0.15624589,0.03149258,0.07722584
ERR4281371,0.050361637,0.08854207,0.036319003,0.06602279,0.22731589,0.18393408,0.020211136,0.08681783,0.1951865,0.0452891
ERR4281372,0.06626808,0.20731126,0.056959946,0.17215665,0.042223316,0.10971815,0.08270715,0.1545314,0.029300224,0.07882381
ERR4281373,0.066379,0.20712017,0.05669158,0.17106669,0.042457428,0.10994034,0.083309464,0.1558234,0.029446749,0.07776518
ERR4281374,0.051097486,0.1488247,0.10056214,0.18979217,0.054921273,0.094794236,0.11690401,0.12395603,0.06346522,0.055682752
ERR4281375,0.068052374,0.25878555,0.06299539,0.16015226,0.04422399,0.095957674,0.06276159,0.0967642,0.03589654,0.11441042
ERR4281376,0.070931636,0.060138058,0.052323658,0.054546196,0.1474735,0.34668753,0.043608144,0.060601994,0.10371743,0.05997184
ERR4281377,0.06642424,0.20706324,0.05668937,0.17102352,0.042457435,0.10993232,0.083264224,0.15593019,0.029445129,0.07777044
ERR4281378,0.04508475,0.115078196,0.04601451,0.078707695,0.20503275,0.16670498,0.028369602,0.085418925,0.17450872,0.055079903
ERR4281379,0.0714435,0.060819123,0.05245858,0.054792676,0.146591,0.3456475,0.043928206,0.060779743,0.10324678,0.060292892
ERR4281380,0.04406462,0.14406377,0.09851191,0.17359391,0.063906424,0.090369575,0.14735259,0.119973235,0.07426166,0.043902393
ERR4281381,0.06656016,0.20690422,0.05675011,0.17114201,0.042399254,0.10984568,0.082949765,0.15598963,0.029402925,0.0780562
ERR4281382,0.07090737,0.06018952,0.052364472,0.054577976,0.14742741,0.34658456,0.043656986,0.06059943,0.10368147,0.060010783
ERR4281383,0.051076587,0.14843658,0.089014605,0.1470575,0.08371801,0.071812496,0.13731645,0.14595853,0.065202825,0.060406387
ERR4281384,0.07093217,0.060135603,0.052321997,0.054544814,0.14747597,0.34669223,0.043606058,0.06060195,0.103719175,0.059970126
ERR4281385,0.070932515,0.06013485,0.052321404,0.054544352,0.14747666,0.34669366,0.043605354,0.060601972,0.10371971,0.059969556
ERR4281386,0.0775764,0.17818104,0.080272615,0.08517667,0.06432823,0.18940082,0.11384519,0.058606815,0.049249962,0.1033623
ERR4281387,0.06610346,0.20749092,0.056817852,0.17175332,0.04235645,0.10988602,0.083278105,0.15473044,0.029391693,0.07819173
ERR4281388,0.0666357,0.20648977,0.05688761,0.17094009,0.042564757,0.10957759,0.08302033,0.15629335,0.029510435,0.07808047
ERR4281389,0.05250427,0.0852922,0.037151087,0.0649061,0.22296146,0.196017,0.021209544,0.08521258,0.18861184,0.046133906
ERR4281390,0.060482487,0.21495613,0.05803743,0.1807019,0.04150966,0.109669484,0.08626504,0.1378154,0.029084798,0.08147763
ERR4281391,0.050507016,0.08763317,0.03592121,0.06554113,0.22830573,0.1842521,0.019890081,0.08688002,0.19619487,0.044874683
ERR4281392,0.06675107,0.20655712,0.056858305,0.17115322,0.042403117,0.10965857,0.08264093,0.15623188,0.029400615,0.07834518
ERR4281393,0.06662878,0.20683694,0.056829624,0.17139079,0.042323556,0.10975836,0.08265435,0.15582024,0.029351808,0.07840544
ERR4281394,0.06532285,0.2085484,0.05800971,0.17676878,0.041346043,0.10889401,0.08092935,0.14853266,0.028768957,0.08287931
ERR4281395,0.06662953,0.20681967,0.056757,0.1711156,0.042389542,0.109824084,0.08285203,0.1561112,0.029394198,0.07810716
